Folder,genotypes,location,hull,cotyledon,rep,4_sal,vanil_4gluc,querc_glucI,cat_13C,cat,epi_cat,cat_gluc,gallo,epi_gallo,epi_cat_gall,epi_gallo_gall,A2,B1,CC_I,CC_II,B2,CCC_I,CCC_II,C1,CCC_III,3_cinn,kaempf_rhamn,querc_di_glucI,kaemp_di_rut,malv_3galact,querc_3_4di_gluc,kaemp_3robin_7rhamn,lut_3_7di_gluc,lut_di_gluc,kaemp_rhamn_gluc_I,kaemp_rhamn_gluc_II,resv_3gluc,querc_3galact,querc_3rutin,querc_3gluc,myr_3rhamn,kaemp_3rutin,lut_7gluc,kaemp_7neohesp,kaem_3gluc,querc_3rhamn,apig_7gluc,querc_4gluc,lut_4gluc,myr,kaemp_rhamn_galact,querc_di_glucII,querc_glucII,4_coum,querc,lut,flavan,narin,apig,flav,kaemp,querc_glucIII,731.7,1155.9I,1155.9II,1444.1I,1444.1II,595.6I,595.6II,595.6IV,609.6,883.7I,883.7II,883.7IV,899.7I,899.7II,899.7III,915.6II,915.6III,915.6IV,1171.8I,1171.8II,1171.8III,1187.8I,1187.8II,1187.8III,1460.1I,1460.1II,1475.8I,1475.8II,1492.2I,1492.2II,1748.2,1764.4,1204.8I,1204.8II,1204.8III,1509.2I,1509.2II,1525.1
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_B_Y_50 ,STH,brown,yellow,3,1,0.144753153,0.103189842,1,0.409761793,0.018508166,4.937160728,0.239329281,0.015584693,0.013108705,0.009042778,0.010286739,0.141267006,0.83254586,0.067980066,0.01404086,1.586088612,0.217373651,0.021601487,0.209598452,1,50.3787272,0.361188377,714.0391188,0.237224507,0.105451441,15.71999362,0.037748904,4.815098491,0.727874573,0.330793462,0.164589677,0.252662956,0.14998131,0.083711868,0.252568701,0.119485713,0.274948776,0.00109785,0.145422822,0.389782818,0.336003162,0.091481433,0.754549651,0.030483814,11.23943627,0.379173838,0.20876502,1,0,0.003703589,0.022800084,0.013932431,0.006131381,0.004164265,0.00215772,0.020221525,0.721067452,3.617368836,3.471304512,0.908044358,0.936229005,2.255511751,0.748067626,11.12145329,0.716903468,22.39732712,5.511820158,1.204234101,3.81746637,2.39823515,19.23178203,0.991725598,1.299899807,1.702426019,7.516996709,3.704984535,2.838435465,11.91916138,3.249231204,1.556623827,1.349957147,1.12934811,3.338441291,1.68667577,1.649206751,1.138913674,0.59850554,0.628098548,2.166116209,1.741845837,4.021777212,1.050295855,0.467010474,0.513447407
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_B_Y_50 ,STH,brown,yellow,2,1,0.171966035,0.219237892,1,0.433429768,0.012087857,4.789701293,0.140370268,0.007273731,0.001296858,0.000864766,0.003030032,0.110430648,1.045610527,0.120301445,0.024285495,2.331940645,0.312258786,0.02427934,0.254873752,1,29.23787448,0.320621956,399.1283957,0,0.004300752,8.11772732,0,1.397955906,0.189706062,0.111795174,0.106418218,0.012501936,0.059811403,0.028792453,0.103170009,0.000281061,0.027126644,0.000791558,0.064105224,0.180948254,0.076188437,0.011689346,0.562218581,0.006263635,2.975343152,0.263589133,0.091014619,1,0.003472344,0.000953112,0.004755702,0.000850752,0.004221942,0.000626864,0.001084608,0.015785852,0.844297146,5.270485096,4.690198839,1.441565484,1.12259677,2.397065142,1.564403375,12.21083999,1.053271341,25.07684725,6.357071073,1.327009016,4.54719697,2.843210992,20.15167473,1.060775771,1.340481282,1.246026807,9.622920382,4.648285861,3.145056516,13.07074428,4.141683632,1.916551243,1.933340376,1.915517099,4.238872804,2.145627516,2.735517101,1.41280052,0.819387905,0.987911453,2.204299189,2.1884742,5.122454382,1.277430207,0.562407134,0.732959919
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_B_Y_50 ,STH,brown,yellow,1,1,0.285245087,0.124339635,1,0.57596351,0.019587784,6.120200912,0.340889725,0.013439082,0.003003591,0.004771953,0.006792944,0.169629179,1.448365417,0.147501101,0.004627827,3.111338067,0.409231955,0.022056431,0.419370541,1,25.91947951,0.310316678,405.2850517,0,0.014303927,10.17423046,0,1.135987021,0.216777987,0.171039521,0.156001669,0.005520846,0.076885996,0.008478248,0.195443255,0.010745124,0.030744272,0.002269718,0.033857449,0.219875922,0.023180266,0.007085313,0.529108891,0.006412613,4.274095736,0.503404448,0.1525555,1,0,0.000309326,0.003283896,0.000586332,0.000986146,0.000380334,0.000367054,0.027533988,1.171641009,7.149880433,6.771809163,2.246744108,1.716182183,3.308228561,1.648373315,18.27711839,1.555309013,35.30988739,8.901117623,1.698020614,5.696695485,3.125343925,26.51748181,1.574570265,1.648013533,1.495465513,13.81995723,6.417479688,4.512116726,19.43643989,5.463924698,2.695574095,2.688114428,2.679476099,6.956191113,3.094851175,3.726335428,1.546511449,1.462290767,1.403751968,3.041297525,2.670823907,6.679785995,1.746144243,0.899546711,1.095187975
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_125 ,STH,green,red,3,1,0.278122406,0.007776896,1,0.605635301,0.014823716,8.308587793,0.427052096,0.012168948,0.002474261,0.000980901,0.002650112,0.130744618,1.026851921,0.143646207,0.005001945,2.479534301,0.355044835,0.018664701,0.356827921,1,40.97750439,0.516309369,456.4305116,0,0.001082194,4.277113782,0,16.25644696,0.376113789,0.305394896,0.180207362,0.043032507,0.043096936,0.047091883,0.124699007,0.04295321,0.112652567,0.004094069,0.076754679,0.25631669,0.143939185,0.011625528,0.701122338,0.003704309,6.03673511,0.473415632,0.241046326,1,0.001018632,0.000344905,0.005334357,0.001384763,0.002793984,0.002840035,0.000696127,0.019526085,0.960261388,6.343999857,5.439482596,1.720949171,1.451449084,2.453800775,1.444896906,11.12337328,0.7729686,27.30574885,6.800801473,1.290325562,4.046869641,2.802337043,19.97713584,1.289481894,1.290140153,1.452904438,11.55248049,5.456353301,3.482507801,13.89319184,4.074905773,2.123624945,2.14811738,2.263174748,4.841874821,2.348277916,2.412434917,1.513894436,0.908945689,0.933893932,2.901818333,2.261440693,4.293460537,1.271340288,0.686785596,0.746420657
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_125 ,STH,green,red,2,1,0.187713425,0.015752797,1,1.125310873,0.050553881,24.54996812,0.604110363,0.019801373,0.001043215,0.00048661,0.001207627,0.191293352,1.240378086,0.12045337,0.031708424,2.478570176,0.311490844,0.00395289,0.388885894,1,58.55823514,0.393473892,525.8149567,0.012926256,0.004275964,16.6400969,0,2.178354241,0.085559109,0.236866667,0.225089185,0.025449038,0.089076197,0.024044785,0.210566175,0.01339204,0.12651547,0.001194172,0.065869513,0.294631567,0.124520584,0.004985434,1.61423526,0.002513859,4.42575971,0.386535633,0.355261946,1,0,0.003899867,0.003349436,0.00169843,0.00068511,0.000808852,0.000421587,0.018323338,1.006518549,6.205874338,4.928062055,1.643027647,1.172493502,3.635831199,2.28465639,18.26898652,1.122358819,32.19769824,7.65486582,1.534870588,5.414230022,2.86914956,25.0372587,1.192325224,1.497433672,1.468692861,11.40683309,5.119405674,3.766238748,15.00430614,4.394239985,2.360257688,2.227306045,2.16311865,5.010509245,2.227741794,2.79169448,1.414775112,1.13976293,1.005674344,2.557104158,2.473742363,5.910490956,1.144920243,0.51934262,0.963215305
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_125 ,STH,green,red,1,1,0.391869041,0.021555505,1,0.960768832,0.032664762,22.32564372,0.511704458,0.01722462,0.000979994,0.000269672,0.002165089,0.174884635,1.158348028,0.14216733,0.026041246,2.429554946,0.310303911,0.020837694,0.392707996,1,56.05100554,0.32103201,560.9831531,0,0.018147598,25.77264891,0,3.103559613,0.197372239,0.241650791,0.244339228,0.035210217,0.094093576,0.011673091,0.211059142,0.030828314,0.060774669,0,0.043010106,0.343374882,0.2169775,0.020118563,1.058659635,0.007409378,5.66316634,0.556823106,0.387582118,1,0.000504175,0.002666534,0.003398366,0.003138661,0.000335446,0.001213753,0.000224011,0.021882479,1.119918623,6.504798871,5.937661114,2.073171017,1.483542168,3.646051732,4.424150888,17.70877103,1.571007705,33.12776157,7.861404216,1.613483524,5.691285677,3.01624579,25.55036447,1.357715168,1.590845624,1.831368974,11.8840275,5.789951955,3.9750434,16.59336642,5.071828407,2.477098944,2.45511292,2.446285627,5.841641562,2.789169703,3.422723207,1.573321866,0.976898161,1.159794563,3.418198931,2.54406479,6.581921185,1.375614073,0.842670764,1.115653191
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_183 ,STH,green,red,3,1,0.252866604,0.032567257,1,1.126604813,0.045491337,25.64941732,0.422065047,0.029891621,0.001998213,0.004147898,0.004097701,0.203240533,1.45708855,0.151620389,0.018604805,3.259886528,0.379945617,0.007828241,0.52021012,1,59.75997595,0.186240595,621.0458486,0,0.002756986,25.0815695,0,1.857837532,0.036739571,0.4951425,0.172285893,0.04606823,0.130511893,0.00504255,0.323682272,0.009141869,0.065099902,0.00548342,0.089078987,0.358123904,0.114393446,0.002920185,0.675897741,0.005927771,9.458772641,0.639783896,0.371436251,1,0.000739771,0.002080323,0.005670533,0.000498529,0.001536801,0.00132195,0.000346924,0.013937707,1.025071229,6.917503046,5.297431594,1.980242568,1.502403411,2.588696882,1.383832885,13.78779489,1.014340477,31.66676817,7.270351336,1.260450801,3.935625104,2.348837882,20.78886727,0.93615663,1.440738523,1.789461445,11.3832999,5.86093034,3.652639039,14.71519374,3.867899909,2.753248508,2.607729367,2.509743066,4.842029862,2.264987417,2.225547955,1.515437003,1.09020655,1.062587408,2.638580061,1.729582806,4.031509563,1.20262869,0.579608788,0.776849009
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_183 ,STH,green,red,2,1,0.228180038,0.038028929,1,0.956139315,0.042990255,25.0602551,0.395609781,0.013572965,0.000932706,0.000350617,0.000768407,0.091134413,1.204355836,0.128838277,0.053184996,2.626244156,0.355869836,0.013368118,0.373033712,1,34.31993738,0.178776314,473.4473221,0,0.009810545,21.27717363,0,1.302418999,0.01560263,0.327010765,0.132771116,0.024687967,0.078291087,0.027687828,0.193208643,0.003504808,0.06184006,0,0.04876521,0.330258311,0.065141583,0.003890265,1.287693713,0.004475089,7.234141088,0.60448497,0.282995317,1,0.000538492,0.00244579,0.002679392,0.000496694,0.000322552,0.000310764,0.000487584,0.01865353,1.061534823,6.294115156,6.04228912,2.007050509,1.483356764,2.802754419,2.195273698,16.23892151,1.274468192,32.97473226,7.76996304,1.414918317,4.235808771,2.47954595,21.85971752,1.023877767,1.676841078,1.395975796,11.89265662,5.520261586,4.051689244,14.45239343,4.095923768,2.335457823,2.679382697,2.042309603,5.493933726,2.285596437,2.411613945,1.436502473,1.243378361,1.071544634,2.504119025,2.034115287,4.729198873,1.052882874,0.476345283,0.942017095
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_183 ,STH,green,red,1,1,0.219869546,0.019392198,1,0.964878645,0.046487675,23.47113961,0.352352741,0.011200759,0.001893779,0.001088033,0.002477228,0.136888555,1.126653991,0.110583969,0.027471306,2.212934118,0.298595546,0.032365844,0.311932831,1,29.02027523,0.218431212,422.3401675,0.009034016,0.006659912,17.38717291,0,1.134441618,0.080316012,0.280515516,0.158431983,0.033822675,0.091097363,0.005220998,0.16443373,0.002550015,0.089586192,0,0.01297285,0.260184882,0.035288368,0.004827853,0.685957303,0.004950206,5.467235907,0.473465276,0.224596865,1,0.00057652,0.005299776,0.004391551,0.000641247,0.003664778,0.000786613,0.000539581,0.023838307,0.99224792,5.272475459,4.993528227,1.561915378,1.21308187,2.674642438,2.009514082,13.68534851,1.407780768,31.12496693,7.09763732,1.454846267,4.870865355,2.69256861,22.39626591,1.129621972,1.630432536,1.475112951,10.3621325,5.396694359,3.758661384,15.5780999,4.27991823,2.476674411,2.345919131,2.152837806,5.251162106,2.342480085,2.612657018,1.43039962,1.102779886,1.10121072,2.74759819,2.12917663,5.544426052,1.15208286,0.604461276,0.867510378
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_70 ,STH,green,red,3,1,0.160526883,0.01916675,1,0.525456488,0.005554449,11.41499537,0.164557204,0.005333708,0.001601101,0.014172547,0.004956226,0.164181518,1.192664265,0.107275756,0.017977237,1.977607498,0.304439495,0.015905463,0.349203615,1,75.80358096,0.652898191,906.9459359,0,0.096842138,19.56609841,0.003570968,2.805484776,0.290008388,0.628401032,0.327990029,0.287741691,0.403435282,0.287741691,0.408715477,0.065613257,0.158923871,0,0.079321253,0.621382685,0.159528674,0.042152153,6.203829193,0.055318455,5.049930448,1.891990039,1.273052862,1,0,0.008698007,0.033942179,0.002143508,0.007262097,0.004276355,0.00337716,0.121296912,0.944838318,4.718613529,4.379635068,1.189277469,1.027522965,2.987155987,1.266488655,14.65621502,1.106879601,27.602717,6.489652134,1.20931636,4.580204115,2.715850711,22.41867796,0.924816096,1.264986784,1.507979771,9.648099511,4.741810149,3.810989295,14.3980238,3.969545669,1.901031976,1.805947427,1.779730831,4.934551644,2.002417791,2.718564143,1.633793718,0.788542279,0.875703663,2.552062357,2.052127514,5.16784081,1.646650992,0.688374593,0.781260153
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_70 ,STH,green,red,2,1,0.181673272,0.004020449,1,1.070437755,0.02700383,23.34272369,0.606727126,0.01537629,0.000620243,0.00013771,0.002880974,0.114119064,1.282101099,0.143514326,0.02473131,2.440117435,0.331741312,0.011105984,0.348663413,1,30.00699027,0.215163051,446.0423034,0.020566564,0.005932182,30.77775296,0.016656848,1.347725282,0.294202815,0.162543009,0.133162855,0.009165823,0.116012999,0.020561799,0.197545204,0.017850552,0.016778561,0,0.02211687,0.226399986,0.021150113,0.001567182,0.396635154,0.019945489,8.177895758,0.399318406,0.23716059,1,0.000539061,0.001021437,0.003097029,0.000223523,0.000371428,0.000836802,0.003339675,0.008582385,0.841182279,5.799903191,5.680358,1.716538648,1.409368206,2.845534675,2.125674142,13.55297724,1.395815871,29.96658498,7.551223238,1.398851454,4.681178877,2.635806682,19.56401484,1.296125759,1.488123337,1.377737524,10.6072587,5.535530853,3.969347988,14.85699338,4.45922725,2.090500051,2.276555059,2.064734136,4.895398964,2.365571325,2.486903387,1.426797633,1.230724868,1.038453227,2.42338553,2.118578409,4.910848495,1.395445996,0.507832686,0.705213783
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_70 ,STH,green,red,1,1,0.248697926,0.01273102,1,1.005887233,0.043444543,21.29753812,0.587555965,0.01431385,0.001316456,0.000545726,0.001715094,0.09918658,0.981228287,0.127205819,0.001773943,2.208150585,0.292791837,0.002994354,0.298686228,1,46.73321866,0.311634929,488.3417523,0.023282117,0.013629853,27.52605802,0,2.483925957,0.308389661,0.178718367,0.210370915,0.00970217,0.106955776,0.004370059,0.16435538,0.00984321,0.067270479,0.004517879,0.070835527,0.298779166,0.029974176,0.007240486,0.542680355,0.004047295,6.988522086,0.366446455,0.218172848,1,0.00418272,0.004306719,0.007230179,0.002418052,0.00103427,0.002791842,0.00067684,0.018413829,1.013178209,5.993579185,5.867182349,1.689247669,1.502973873,2.829623065,2.988226809,14.21796243,1.189616192,31.27972883,7.511973719,1.46148093,5.063924214,3.151304695,21.30439394,1.350058886,1.507189906,1.528781884,10.64812046,5.573514979,4.531717256,15.05207412,4.90516441,2.216931857,2.623502117,2.24505893,5.615221903,2.381360557,2.454145581,1.236812863,1.001520961,1.105005729,2.599317314,2.247596866,5.805958196,0.91827227,0.65854411,0.822228032
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_96 ,STH,green,red,3,1,0.229304013,0.037902117,1,0.531511932,0.080267773,12.84096347,0.435325567,0.011868813,0.020726563,0.016310281,0.011902684,0.078239845,1.258124526,0.077281898,0.005511451,2.155077943,0.411635709,0.03973438,0.465697603,1,44.97619079,0.566591393,855.6242152,0,0.03191531,23.16589435,0,2.172695114,0.637229307,0.294691224,0.090204806,0.0521675,0.256719184,0.0521675,0.62429349,0.030361968,0.306719837,0.016714746,0.010912556,1.070148416,0.13856727,0.031562871,1.688306857,0.433513034,8.006415695,0.611755799,0.358397838,1,0,0.007978692,0.07586542,0.001849347,0.098071342,0.006762909,0.054977972,0.080402144,0.665409019,4.252543677,4.394827362,1.198615297,1.055927027,2.632241274,1.259845313,13.05390833,0.93212054,23.37312099,6.163246066,1.066196009,4.614740578,2.9729022,21.76394669,1.163524369,1.309233503,1.553455222,8.850790319,4.509553685,2.724201827,12.41015107,3.942188433,1.683699126,1.573195828,1.491955507,3.614187545,1.806156315,2.132978955,1.361981594,0.664816468,0.654735451,2.721885797,2.124695714,4.842249336,1.084563986,0.524147843,0.693489008
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_96 ,STH,green,red,2,1,0.236619697,0.021226101,1,1.203807781,0.08072171,25.46076324,0.664484524,0.029299568,0.000656969,0.000473165,0.003258653,0.167405296,1.278735165,0.144978195,0.031368571,2.921701638,0.285266429,0.010001846,0.420276674,1,38.08633727,0.20503762,445.785846,0,0.003498833,17.77616872,0,2.102195413,0.081318864,0.547072501,0.177466951,0.006277786,0.123841314,0.046225684,0.289174321,0.017271647,0.083158673,0,0.02450018,0.472555657,0.012903704,0.02175258,0.849139533,0.00567741,6.068669643,1.146195696,0.673488774,1,0.000398028,0.004758686,0.007144999,0.000548755,0.000263146,0.000594184,0.000478506,0.031036658,0.946133468,6.697287949,5.343253187,1.801171799,1.189796646,2.992316463,2.099641176,16.01998499,1.330788026,31.5869738,7.569418281,1.405810187,3.36766882,2.492612391,20.8715115,1.246796738,1.431353678,1.239560248,11.15561257,5.251556974,4.453251716,12.29537527,4.188714891,2.62028102,1.965016075,2.304315978,5.393192207,2.126728055,2.450243465,1.052049927,0.996361954,0.827426861,1.747702508,1.903617693,4.007832199,0.955356539,0.605867899,0.757894042
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_R_96 ,STH,green,red,1,1,0.366248205,0.01186836,1,1.139439408,0.054515132,26.49125875,0.533715602,0.022788571,0.002659895,0.001982295,0.00070539,0.247101019,1.406755893,0.137913356,0.029631416,2.993300255,0.356156959,0.012027914,0.388412908,1,36.27427605,0.265784345,415.2602872,0.005802206,0.005388618,9.213127218,0,2.830329202,0.06042238,0.381586924,0.171421975,0.005583829,0.081296735,0.029382192,0.235004179,0.008827463,0.066053321,0.001769657,0.069022097,0.299414079,0.028488644,0.001567939,0.612280312,0.002545818,3.654325743,0.815219052,0.374690752,1,0,0.004897835,0.005264712,0.001114486,0.00204704,0.002371687,0.000745682,0.037136185,1.188544752,8.383314112,6.749842053,2.219894031,1.475099466,3.496850273,2.595802012,17.24138738,1.310660462,39.42744051,8.886610228,1.485580678,4.58427656,2.984623993,23.27350433,1.227530803,1.843188763,1.542025411,13.25746872,6.494091885,5.462263713,16.36782323,4.793114427,2.907863431,3.057652272,2.50420067,5.891695139,2.400189936,2.396967665,1.245393432,1.41543046,1.320323474,3.254566744,2.025339303,5.156591903,1.040714909,0.704633795,0.787958773
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gn_Y_102 ,STH,green,yellow,3,1,0.202590849,0.021625887,1,0.475243575,0.022725842,8.587857761,0.193297091,0.002084304,0.001042029,0.001797207,0.001070857,0.154923107,0.850716649,0.094463148,0.030858261,1.41710533,0.193871678,0.011934187,0.232432944,1,75.2751059,0.226592315,618.0555319,0,0.008345277,13.23391741,0.00232822,1.721005534,0.422645047,0.212097588,0.143425513,0.019955735,0.130779744,0.029168752,0.178390415,0.02900345,0.089413845,0,0.030149592,0.189252666,0.025583937,0.006462653,1.550354415,0.012650686,8.874758431,0.384848454,0.348092089,1,0,0.005221632,0.005295346,0.001592986,0.001613815,0.000932888,0.000472638,0.027180112,0.702345238,2.637619692,2.728964483,0.654079863,0.637229498,2.684847662,1.641795936,13.65355622,1.003333669,20.94986185,5.444470718,1.066065606,4.806164315,2.635742114,23.12360798,0.958472823,1.247832745,1.905002272,6.39793006,3.386060081,2.547520015,12.08337996,3.473047809,1.425845261,1.03199403,0.991470496,3.170010522,1.541830165,1.901499461,1.253652837,0.341179952,0.531631792,2.133594842,2.077438633,5.090188552,1.273963846,0.543585508,0.769082409
